BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35345829699494	-122.85365018251385
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35676879097631	-122.85423571163044
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35338326124716	-122.85380641192117
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35337070101654	-122.85381142158074
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.353367797350785	-122.85383514008103
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.353332775478606	-122.85383363476568
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
BC06E7AD-9C09-48ED-8249-BDAC3B8D3303	04/21/2020	16:32	45.35340010710776	-122.8537883948664
